sp	stat	naturalized	invasive	LA	SM	H	mpds	min	mpds_weighted	bio_1_native	bio_10_native	bio_11_native	bio_12_native	bio_13_native	bio_14_native	bio_15_native	bio_16_native	bio_17_native	bio_18_native	bio_19_native	bio_2_native	bio_3_native	bio_4_native	bio_5_native	bio_6_native	bio_7_native	bio_8_native	bio_9_native	year_p	Area_p	euclid_p	F_pres	nmi_p	bio_1_p	bio_10_p	bio_11_p	bio_12_p	bio_13_p	bio_14_p	bio_15_p	bio_16_p	bio_17_p	bio_18_p	bio_19_p	bio_2_p	bio_3_p	bio_4_p	bio_5_p	bio_6_p	bio_7_p	bio_8_p	bio_9_p
Ipomoea wrightii	exo	0	0	1148.037937	48.06155082	1	226.9603009	9.303935	28.15879	20.31887498	27.08753063	13.00407044	1252.478261	168.2934783	54.2173913	39.87460785	446.3152174	186.9347826	310.7282609	269.9347826	12.05003505	47.37351998	573.6093912	33.61084146	6.08135193	27.5294894	20.58637131	21.52792182	189	350199.4803	4.668875035	41.73488005	0.380046838	5.53131035	0.504876656	10.68833692	-551.9893693	-6.360145182	-47.43961351	47.49095026	-50.74855022	-158.0903383	-169.9727057	-190.0681155	-1.207812865	19.8130973	-412.5623577	0.662491898	12.03864783	-11.37615618	5.797517631	3.417818883
Jacquemontia pentanthos	exo	0	0	3485.131906	4.9841875	0.741611242	229.9040581	20.005468	8.048972796	24.5167313	26.65255334	21.97048569	1368.142857	240.2285714	27.6031746	71.65063877	635.9238095	100.9206349	405.9777778	204.4761905	11.70093324	68.16729923	193.6277932	33.12289721	15.45887195	17.66402531	25.89865027	23.14711977	292	549912.9692	24.34327078	40.21010383	0.455450536	0.846018895	0.380529636	1.318803496	-630.737455	-70.64298529	-19.88545693	16.21465193	-218.5003858	-69.83655082	-276.6894895	-91.26898368	-1.360067367	-0.210864239	-39.10051573	0.322147802	2.703590521	-2.381442763	0.070869369	1.805432841
Jacquemontia tamnifolia	exo	0	0	2971.987184	4.239	0.648052303	229.5614919	20.005467	8.626171001	19.8277937	26.46511648	12.72504687	1436.737401	185.5888594	64.47480106	33.48891605	502.6352785	225.1870027	372.4801061	348.3129973	12.2162056	48.30017812	559.0673507	32.95835397	5.883147238	27.07520673	19.53343557	20.64243002	239	654399.6355	7.189647091	41.6612869	0.621818183	7.277946906	1.98080955	13.02532367	-465.1596255	42.43336298	-59.07480103	62.43074897	75.12027467	-201.6314472	-249.2801069	-114.5574397	-1.808798286	24.4588383	-447.9695772	1.614979512	14.26574167	-12.65076227	7.332490283	6.362755039
Kalanchoe pinnata	nat	1	0	8631.205642	0.060076	0.557333516	250.869746	187.1540707	9.715007963	22.74974889	24.48551515	20.37802392	1478.961538	332.6923077	23.15384615	93.15274341	839.8076923	88.15384615	676.5384615	116.6538462	10.89376958	69.44461602	173.7212102	30.11496867	14.38860145	15.72636718	24.33308044	20.91641613	184	505377.8821	7.150957867	10.47293843	0.250752167	3.732691786	3.466072114	4.438642413	-527.0329736	-118.9304031	-13.91575101	-3.492442749	-298.2124535	-52.5109884	-556.3717936	144.7509165	-0.674126801	1.099381332	-43.67489567	3.954079397	5.068541039	-1.114462218	1.818110319	5.373266393
Lantana camara	inv	1	1	1042.65	8.01	2.785	226.2652981	8.787991	7.523069499	21.72376157	24.72076512	18.40096366	1407.13112	228.1979253	39.3340249	62.1934708	604.1452282	140.8908714	394.1497925	257.3983402	11.41109854	63.47074331	259.4860437	30.9951212	11.97256128	19.02255991	23.3883594	20.0822158	292	246853.632	13.45657279	131.4614498	0.705922626	3.65877549	2.284742504	4.96251807	-629.6929028	-54.04850017	-30.57253065	23.8437896	-171.4627568	-106.3377104	-245.3207694	-126.2072487	-1.091282913	4.741117348	-108.7971632	2.350999464	6.178300717	-3.827301304	2.453522783	4.781936516
Leonotis nepetifolia	inv	1	1	2467.842791	1.337	0.853285104	226.9832087	57.151536	7.605968292	19.32966378	21.06944622	17.0723051	928.8644068	175.4745763	20.6440678	73.66433787	429.0677966	80.3559322	263.3728814	147.9491525	12.94058197	71.70525108	165.3722035	28.55206784	10.0031186	18.54894931	20.30546896	17.58715259	245	248033.5094	6.426113027	66.64220044	0.392088011	6.367428863	6.343442671	6.583546775	-179.7666305	-6.652353981	-12.77740117	12.92417537	-12.56112913	-48.20482098	-127.9951033	-27.28248631	-2.18528563	-3.399022798	-10.67507511	5.442598783	8.221770299	-2.779171563	5.715938355	7.602106617
Lepidium ruderale	nat	1	0	63.91	0.198	0.153	242.9173739	14.022192	11.41871327	9.387577793	17.26178682	1.787112264	750.6794872	86.5534188	43.14957265	22.20886085	238.6723647	144.230057	210.2884615	174.1730769	8.322784433	33.43625605	633.0209407	23.3118641	-1.806317758	25.11818189	12.41825772	5.819457624	215	58164.71142	5.958445202	74.91601229	-0.243243192	14.41817619	8.131864051	19.7573325	-42.63187104	50.87515154	-30.81623933	48.67996689	109.0419254	-97.46815185	-28.81227288	-57.64926831	1.767294875	34.89148857	-471.1786969	8.169088569	18.50631798	-10.33722957	12.23174272	17.31387613
Leucaena leucocephala	inv	1	1	49.07	43.478	3.204	230.4467521	51.406765	7.623887045	22.99584967	26.59096737	18.96216319	1031.718593	193.3551089	23.38525963	76.36709517	502.6231156	85.37855946	338.1005025	127.1892797	12.63375409	60.18619317	313.8684638	33.45603428	11.79546875	21.66056552	24.9680115	21.48857207	229	195070.378	14.58050628	25.85525181	0.589701377	2.965233137	0.893839818	5.202235897	-165.6505687	5.685707137	-15.82743652	15.18249652	-5.187742778	-54.87515812	-195.474652	26.2120807	-2.26136179	9.508697765	-176.8830397	0.34396589	7.024939366	-6.680973602	1.315888815	4.16199477
Leucas martinicensis	nat	1	0	2328.973477	0.42	0.494522019	225.6153921	57.1512476	12.13270623	20.26630091	23.29055073	16.55145753	860.4673913	169.3369565	9.739130435	80.88288954	433.1413043	38	301.7717391	95.60869565	12.76040221	61.7900508	279.2255317	29.66421111	8.537080702	21.12713039	22.26478575	17.03142863	293	101112.9876	9.1079724	18.20876373	0.36697226	5.238623348	3.962732078	6.760916239	-190.3916342	-18.73089441	-3.011857708	7.570788071	-56.74736472	-8.409090714	-192.877799	11.4973642	-2.397523322	5.268922169	-116.5838316	4.026697932	9.731101099	-5.70440307	3.453143574	8.146349096
Macroptilium atropurpureum	nat	1	0	3330.085531	13.282	1.21	232.9900647	12.347622	8.202838188	22.53291502	25.22585783	19.47416472	1079.752669	212.4217082	16.29181495	87.69701217	554.9145907	60.22241993	330.6405694	117.3558719	12.93588404	65.67114837	236.1741384	32.43807732	12.22611042	20.21196689	24.30817852	21.35550324	97	426912.2847	8.578668626	13.3767078	0.61674869	3.512330734	2.370295865	4.662373781	-231.0859914	-29.37042604	-6.791814974	-3.980586349	-89.74792252	-21.77370142	-176.6533897	52.99028247	-2.831717309	3.675566972	-93.0147128	1.265768589	6.800812468	-5.535043987	1.907419807	4.464582286
Malpighia emarginata	exo	0	0	2429.490385	13.775	7	235.7011675	18.950048	17.77981642	24.70076185	26.75962335	22.3428506	1325.41958	232.5314685	25.68531469	73.25715716	612.9090909	96.18881119	367.6153846	262.6433566	11.13120402	69.09226643	183.1203698	32.77959258	16.12836088	16.65123172	26.02869225	23.59669951	111	527604.0561	9.220482856	4.528965479	0.719527876	1.823606785	1.368154446	2.459169735	-471.3286824	-18.6526788	-20.35198134	27.7201558	-81.24242609	-75.70396273	-238.1608381	-134.4312345	-0.696103209	0.101664803	-48.2576094	1.896164914	3.386790576	-1.490625508	0.718277671	2.482593483
Mangifera indica	inv	1	1	7854	14368.217	18.113	243.5509941	33.344339	8.516001886	25.88087665	30.02137443	21.42529551	1492.798851	418.2787356	4.896551724	113.3050667	998.9683908	28.97413793	292.1982759	258.0833333	10.7824812	49.79574571	345.637471	36.90803722	14.23532523	22.67271202	26.73031976	23.73404377	293	142939.3408	7.161487912	24.16212205	0.511117923	-0.241794955	-2.874923856	2.444920545	-619.196999	-225.352809	6.103448163	-26.11761916	-513.8202411	12.87771394	-146.2723502	-106.1203703	-0.720675674	19.86963053	-209.752399	-3.61637061	4.535971109	-8.152341647	-0.834332146	1.697283416
Manilkara zapota	exo	0	0	2211.859994	126.74	21.524	243.6043876	6.417373	9.240270137	25.09102202	27.07126678	22.61898716	1588.592593	285.537037	28.36111111	74.58064541	746.2623457	103.058642	418.537037	210.1358025	11.58931999	67.00291554	183.7762341	33.73282737	16.30036785	17.43245952	26.16839837	24.22147765	231	37452.66893	10.32754651	3.985652756	0.289292897	-0.482887345	-1.049044807	0.214346537	-658.5925926	-111.3465616	-12.26587297	-6.626641938	-296.2147252	-41.43959508	-238.917988	-6.850088183	-2.338923121	2.18236976	-50.59514444	-2.142351475	1.804393685	-3.946745421	-1.35014417	0.265824316
Megathyrsus maximus	inv	1	1	1514.534557	1.008141649	1.310205996	254.5181786	28.3884	8.83496085	22.12897574	24.79024863	18.8249197	965.5827633	182.5731874	13.47058824	78.35072757	473.9384405	54.17647059	322.6183311	155.1586867	12.1082367	63.891934	247.6915114	31.1149228	11.64939579	19.465527	23.90531529	19.47593197	259	226935.4885	7.670014249	23.86286635	0.48297976	3.385111466	2.267234381	4.764195912	-110.6575887	-1.199037547	-1.797118736	1.618623903	-13.65952914	-7.754701641	-163.6795557	-22.62807384	-2.20818007	4.961972982	-103.4806126	1.9619481	6.966930639	-5.004982897	1.938902399	5.608535006
Melia azedarach	nat	1	0	981.75	1067.226	12.198	243.6443836	93.484964	8.525970763	21.8196554	27.31028552	15.95028482	1635.433594	323.8320313	36.0546875	78.80203325	809.0546875	132.1953125	476.2421875	230.5234375	9.569752457	45.88256782	463.0101277	33.29035593	9.889811409	23.40054455	24.90923781	17.84497978	236	79880.9047	6.439793142	16.57592107	0.700438846	3.105653255	-0.716458233	6.9244064	-829.3965578	-166.8196853	-23.22752712	-2.709758191	-402.1658003	-83.71383038	-290.3286069	-101.5357827	0.911111715	21.78853816	-309.3203185	-0.324923726	7.566978632	-7.891902318	0.450227334	6.368394745
Melinis minutiflora	nat	1	0	848.58	0.096	0.758	254.8202375	28.388399	9.463278973	20.43630252	22.11225204	18.37478446	1414.553333	256.12	14.73333333	75.62280867	678.5866667	64.04	404.0266667	285.52	10.99273559	68.76655983	155.5048585	28.33134669	12.05634555	16.27500111	21.1268919	19.0719917	235	8484.962304	10.2165124	9.342805952	0.329121652	2.911818342	2.859316574	2.820967182	-571.298429	-105.2964724	0.835294052	-6.796205064	-284.4886245	-5.549803828	-189.5364691	-150.7160779	-0.47361801	-1.006076817	0.592730463	2.962770957	3.751497261	-0.78872673	2.910036053	3.356439638
Melinis repens	inv	1	1	369.69	0.303	0.55	254.5506095	28.388399	8.802120379	20.1870772	23.51929931	16.07490683	756.3077905	143.0063857	9.001277139	79.67434009	379.6756066	35.11877395	249.6002554	108.4572158	13.18651271	60.5380582	309.2163244	30.33898741	8.051180253	22.28780717	22.23084922	16.88672175	166	103246.5859	9.879596581	114.4258296	0.567358058	5.022502271	3.31460484	7.082132679	14.88855704	30.57580598	-0.535523685	8.413260295	52.14859528	-1.938408613	-86.58199051	2.321323076	-2.740260813	7.662792977	-157.8621418	2.91306731	9.8168562	-6.903789032	3.581441508	7.562364977
Mirabilis jalapa	nat	1	0	2048.684162	69.698	1.5	246.5205432	86.020247	9.23009005	19.95770771	22.78416439	16.60757078	976.45629	202.4200426	13.62686567	89.76447282	528.4754797	50.21535181	326.7334755	76.01918977	14.4478427	64.26314985	253.5120409	30.94333657	8.245739675	22.69759695	21.76281849	18.46044191	244	80949.20704	5.828632935	18.40434907	0.335744723	4.615245462	3.120513656	6.286873635	-5.351020396	-0.051621993	-1.153181536	-8.387397017	-13.24741225	-1.917105956	-168.6808437	165.5422146	-4.343456674	6.34251546	-128.4601495	1.028593279	9.359523583	-8.330930309	2.953555555	6.077277318
Momordica charantia	inv	1	1	3019	62.303	1.225	244.0202449	53.597432	8.134379318	24.55882435	27.51023415	21.1347604	1443.714964	287.7577197	18.11163895	83.55354767	733.1686461	74.13064133	425.8123515	216.0142518	9.765358404	59.10928345	260.0881026	33.32330457	15.2728927	18.05041188	25.74391934	22.31546099	244	196120.8218	13.39505776	36.65406321	0.505717579	1.24027575	-0.110273335	2.725020526	-635.2666102	-107.011242	-8.780653073	3.797595886	-283.4432939	-37.47571168	-280.3780796	-80.36636436	0.59129262	9.721261141	-113.821386	0.424817548	3.369360892	-2.944543316	0.367974291	3.006761289
Morinda citrifolia	exo	0	0	9050	14.99	6.09	227.5803497	34.637399	13.88002684	25.98415473	27.77774418	23.85786853	2093.855505	404.0206422	47.64220183	76.02784578	1047.84633	169.2155963	569.7155963	386.9747706	8.444008821	65.15195441	159.6738549	32.57628832	18.84568827	13.73060006	26.58686589	24.68269737	138	396264.5381	14.62552639	8.887874891	0.438461653	0.672135993	0.361471294	1.292131311	-1207.933944	-184.765741	-40.995143	22.25974582	-513.0620195	-142.4312832	-464.1665744	-234.9747724	1.845696905	5.29925427	-36.01624975	1.804103414	0.824900003	0.979203802	0.004637364	1.677433281
Moringa oleifera	exo	0	0	1411.852597	239.255	14.6304	244.1744127	114.804664	8.804018749	26.41915742	30.79238239	21.59221484	1328.525862	372.9224138	4.224137931	115.8245711	892.6206897	26.56896552	256.862069	198.8103448	10.8898617	49.19260111	369.7533041	37.59921233	14.39662759	23.20258476	27.51192223	24.23725013	224	151710.3022	6.988185893	17.87116071	0.55541369	-0.220407436	-3.021086205	2.813896369	-506.0258661	-173.8779698	2.598084278	-20.31938589	-406.6095802	1.253256922	-119.7398463	-102.6103442	-0.312917161	20.13209194	-233.0075421	-3.284767601	4.547816807	-7.83258462	-0.965070561	1.47645347
Nerium oleander	exo	0	0	1981.39	3.491	3.262	227.3480847	29.52849	13.85936464	15.91278983	23.21319834	9.047306541	765.3655589	125.496811	21.37562941	53.09192259	328.18429	81.77005707	134.0906344	215.1930178	9.794411042	38.58524301	581.5551926	29.9501639	4.177868908	25.77229497	13.74214209	19.66507842	422	201317.5316	5.682584822	49.35122257	0.597387648	10.63906208	4.759023921	15.90713796	72.87887468	79.14763581	-15.33118499	43.96046643	178.4823787	-56.43672386	-30.00174589	-80.45968497	0.515218526	33.38595043	-457.6389809	4.234280655	15.57324231	-11.33896171	12.84637668	6.832329108
Nicotiana glauca	inv	1	1	5515.04	0.032	3.862	230.9951606	59.8247585	7.818589851	17.60827741	22.76287203	11.97836921	713.6704545	115.7045455	17.53787879	66.51493074	311.8636364	60.40530303	285.7272727	64.125	13.22121767	52.5831267	440.9787347	30.0372152	4.577676772	25.45953837	21.91358584	12.35583052	198	304095.8546	8.517423569	158.004069	0.545710706	7.680010053	4.29457359	11.00330318	-115.9591147	21.32981915	-11.50351452	20.96260345	16.3425492	-35.03760537	-148.7100906	14.97122041	-2.591549914	14.3573722	-272.4460131	3.638042567	13.17764962	-9.539607089	4.227078567	12.07263449
Nicotiana tabacum	nat	1	0	9050	0.043	1.709	229.3529681	59.825239	11.04965536	19.28616668	20.13789897	18.26727276	1405.212121	195	52.90909091	52.8674567	542.030303	180.4242424	393.9090909	194.030303	11.78635353	79.74155542	78.1275629	26.42896973	11.55963629	14.86933344	19.60652522	18.49814148	292	1589.277568	9.063605505	6.512329762	0.274865434	4.644944653	5.416545538	3.506060597	-597.1787838	-28.60000229	-42.60909086	28.72498486	-124.8303061	-142.1909095	-206.5424245	-60.59696992	-1.469686927	-12.36431504	76.83522206	5.474363362	4.970363726	0.504000014	5.131252491	4.755747417
Nopalea cochenillifera	nat	1	0	27884.43	5.449666116	1.142580506	243.2882305	11.822018	17.78491021	24.11748045	26.21870591	21.55023541	1280.588235	259.5882353	15.88235294	89.42104766	690.7058824	55.11764706	419.1764706	69.94117647	13.27849035	67.05545538	191.4500694	33.75882407	13.92611762	19.83270645	25.33756862	22.56733345	177	268828.3116	7.33377674	3.973790124	0.368589329	1.624463676	1.246849666	2.081986573	-337.2549101	-88.58823377	4.584313757	-23.86306121	-243.5058854	18.54901973	-277.1764706	292.3254907	-3.127934927	1.304983161	-29.10819321	-0.198824602	4.760548872	-4.959373093	-0.265346482	3.775999989
Ocimum americanum	nat	1	0	683.3857192	0.881	0.509286373	226.1059665	26.486808	8.503931413	22.17560024	25.36894157	18.25347483	900.9382022	196.2022472	12.62359551	87.42508929	481.494382	48.25842697	279.5168539	98.88202247	12.44599768	60.50209463	291.5651612	31.84923626	10.46267355	21.38656266	24.27896554	18.99707088	232	280228.0366	7.217026864	10.06027956	0.597204514	3.437107942	1.821614093	5.362080838	-129.371532	-42.65224757	-1.02359547	-12.88522675	-91.57771485	-1.641759863	-113.100187	14.98464342	-1.978636513	8.354718416	-141.8491423	1.724096809	7.852326366	-6.128229214	2.121867873	5.912929062
Ocimum gratissimum	nat	1	0	5678.73911	0.972	0.803867371	226.555812	26.486953	9.209738286	22.50300203	24.68804695	19.90929785	1256.862816	255.3862816	15.64620939	82.09551715	628.7761733	66.92057762	357.1407942	196.2635379	10.90211454	65.72805128	195.9572343	30.74580728	13.52894547	17.21686177	23.50524033	20.86424091	243	290144.2888	9.551612625	15.09915419	0.459170536	3.434132567	2.836952972	4.064093984	-402.1172048	-74.1055795	-3.856735752	-0.431598402	-169.9954738	-22.42057752	-209.9565828	-20.789854	-0.840418668	2.939689794	-48.42725815	2.845420757	5.330703765	-2.48528277	2.488619208	4.912952054
Oeceoclades maculata	nat	1	0	6804.974365	0.039834615	0.283	259.0491953	42.358034	8.950685116	23.75334988	25.12373352	21.84440002	1397	307.9	3.9	92.10415192	745.9	21.5	339.5	89.8	10.79150004	66.47795334	135.9256435	31.49239998	15.17919993	16.31320019	24.1185997	22.4925333	236	140235.6695	7.095375747	6.315731352	0.158757475	0.70371791	0.933920712	0.561402384	-470.7851834	-125.6259249	10.7444444	-19.89532369	-278.8185184	34.20370382	-160.0777768	124.7185193	-0.923413674	1.545496368	16.21230024	0.568340895	2.289688857	-1.721348339	0.691523573	1.85845445
Oldenlandia corymbosa	nat	1	0	75	0.39	0.077	228.4070966	24.687774	8.526589585	24.73258801	27.00743254	22.26865347	1257.68	266.6553846	11.91384615	88.38682691	665.5938462	52.93538462	296.36	244.1661538	10.93286101	64.45724494	194.0879095	33.43475695	15.69696862	17.73778834	24.98892338	23.44033346	219	222372.3807	10.62244921	3.455156579	0.537684015	1.198866261	0.202044488	2.084941256	-297.3074594	-57.26322745	-0.247179506	-3.155187043	-137.4762027	-4.543228127	-134.6541184	-82.1269382	-0.783024326	7.566415829	-75.50863803	-0.148482658	3.363815717	-3.512298217	1.239507872	2.348228532
Opuntia dillenii	nat	1	0	1060.29	21.92	1.039230485	242.9992951	11.82202	25.13881924	24.30272174	27.57416807	20.44198671	1040.408163	189.1020408	25.90816327	68.47232908	480.4897959	93.34693878	337.5	126.5204082	10.99843394	59.42208356	293.4462805	33.62724693	14.35777363	19.26947329	26.39093873	22.44560287	140	264996.8312	12.27915534	5.13072604	0.562409728	1.163548022	-0.548771722	2.951267165	-195.408172	-15.67346884	-13.86054426	5.437409459	-42.89456146	-46.44217685	-163.2619057	12.21768835	-1.023830764	9.966433	-141.221403	-0.603436684	4.127940809	-4.731378156	-0.228240256	2.535349389
Opuntia ficus-indica	inv	1	1	1060.29	13.63	3.04	243.841159	11.822018	10.66859888	18.1693978	21.47971236	14.31718891	644.3289474	144.9561404	6.035087719	93.92962926	380.1929825	25.70175439	247.6096491	45.38596491	15.88741232	63.38463214	294.2686162	30.32055278	5.084657186	25.23589565	20.43740257	16.5653175	231	165071.274	6.33852177	18.6926662	0.233195883	6.226309242	4.670792709	7.943417163	19.51954118	-4.713717033	2.661881877	-13.22072048	-27.07176941	9.692185152	-74.15510506	33.25039942	-5.583371799	3.414610396	-131.2860785	2.109750443	11.90928213	-9.799531737	4.55754694	6.715490692
Panicum repens	nat	1	0	675	0.75	0.548	254.9505285	5.988304	19.57835166	22.30836427	25.70288362	18.58380801	871.2898551	172.9782609	8.557971014	85.26888159	441.8695652	37.83333333	192.1449275	224.3188406	11.3246241	57.80408558	295.1548989	32.10787674	11.89567467	20.21220209	22.08276954	21.77331959	219	542121.5252	6.708985942	3.090851892	0.557121464	4.409459708	2.567487178	6.310637087	-193.9009645	-10.08937156	-5.224637681	9.768445222	-41.70290364	-21.16666651	-77.08937219	-141.3188411	0.131394511	13.84613084	-157.4095192	3.036568365	7.204325071	-4.167757214	5.001489812	4.141494723
Parkinsonia aculeata	inv	1	1	675	109.858	5	231.7569418	17.037366	7.612074499	20.39910243	26.39774604	14.16678342	696.1474531	116.8114388	20.2922252	64.55580495	299.7399464	73.15638963	221.6353887	116.6577301	13.56858224	51.97733482	500.2082792	33.87224412	6.752356567	27.11988753	23.38065859	17.98098036	227	475319.1076	6.097091947	153.5392942	0.651673646	5.704291693	1.393365104	9.842730449	-10.78495633	42.81147815	-13.57764191	24.50469174	88.88713635	-45.22513955	-83.85205539	-33.48689673	-2.759988495	16.46620921	-344.2464169	0.554630806	11.83868506	-11.28405424	3.340695546	7.351866901
Petiveria alliacea	nat	1	0	7083.160566	13.54	1	246.6747822	142.881595	9.113346195	24.16791876	26.0925327	21.91982485	1597.737676	269.6778169	34.7693662	69.63497384	710.8309859	127.9137324	434.2869718	253.346831	10.87744431	69.26444618	172.6486547	32.08534817	15.85106375	16.23428444	25.19443595	22.96011838	293	317922.5088	8.866587595	19.78073165	0.712382341	1.836127187	1.458795798	2.318339514	-698.4623166	-54.36622165	-27.00125024	25.17661876	-178.432434	-96.74706553	-310.4174066	-79.07871536	-0.531912934	0.058988313	-37.30504975	1.839289501	3.064878254	-1.225588896	0.892037433	2.822248702
Physalis angulata	inv	1	1	3628.889433	0.56	0.526217867	230.6056741	25.279264	7.813048483	24.00738656	25.74063527	22.1108153	1688.27896	253.9125296	47.8321513	60.83305389	690.9834515	169.4018913	420.9621749	362.7021277	10.48916855	71.55718672	149.9869992	31.55230391	16.26054751	15.2917564	24.88886738	22.95027802	244	738563.0638	11.58982746	37.76304954	0.541044222	2.092241958	1.866664448	2.149585254	-910.9146229	-67.57144372	-40.78563966	32.77547895	-234.4912028	-140.3476276	-301.4350426	-220.5664686	-0.215492843	-1.597885062	-12.10197666	2.358548523	2.872785886	-0.514237083	1.559517503	2.906311053
Physalis pruinosa	nat	1	0	2167.641004	0.855	0.6	228.7891311	35.133112	22.23786241	23.38031256	25.70378836	20.94092833	1077.824324	236.7567568	6.094594595	103.1979231	614.8108108	25.18918919	323.2162162	65.55405405	12.76294591	67.42841664	194.7690855	32.81856081	13.60000454	19.21855634	24.73854133	22.50075824	173	163028.9756	9.01791126	4.732684366	0.220186813	2.172187212	1.647878093	2.252405296	-477.3576526	-80.69008958	-1.261261198	-6.646112638	-253.4441482	-5.889188903	-202.9495494	-13.25405539	-2.291834803	-1.027462583	-23.88616853	1.174771675	4.579995386	-3.40522321	1.817569622	2.043130619
Pithecellobium dulce	nat	1	0	2575.013273	65.671	20	227.844909	23.50361	11.49014005	24.27609029	26.78914161	21.48970672	1113.620743	219.5588235	16.66718266	86.84190133	569.3978328	64.89473684	334.5665635	159.3529412	12.80930898	67.95439063	218.3471313	33.81450126	14.25108297	19.5634183	25.66605279	23.42162136	62	339343.6713	12.34472395	15.37627014	0.536540461	2.236338436	1.293622009	3.288640882	-240.4839906	-16.67848041	-8.650088625	3.848487372	-64.59441141	-31.73234375	-228.0195552	-14.89994952	-2.620063902	1.880572362	-82.33439605	0.474387625	5.378831635	-4.904443828	0.780955884	3.165415747
Plantago major	nat	1	0	4852.23	0.22	0.167	228.2138834	102.320484	7.91736923	7.125305671	16.7429735	-2.265984699	755.4889457	96.62397604	35.91649784	32.33454163	265.2338589	121.1193517	216.5871576	169.8719281	8.457638406	29.76348377	776.3266868	22.92194037	-6.523006843	29.44494722	12.7228903	2.860602289	188	186851.1478	7.262217438	100.4633914	-0.138943049	16.98735771	9.004738584	24.25323935	93.66791649	62.47406392	-21.26943905	41.99322221	146.3543701	-66.64876286	-2.057747161	-22.5189879	2.337296316	37.56516721	-621.0034009	9.478059924	22.88967347	-13.41161389	12.04279585	20.05639136
Plinia cauliflora	exo	0	0	324.53	3.992292574	4.268940471	238.9783689	45.056939	8.939291607	20.93161994	23.62976244	17.84163261	1516.935484	228.7204301	48.30107527	52.00936165	624.4677419	171.1397849	530.6129032	220.0107527	10.85667525	62.25664775	239.6970968	29.19939393	11.46779599	17.73159791	22.88338807	18.34838321	191	9219.895296	7.099919284	15.52043666	0.129901324	3.227723258	2.115187243	4.315943174	-698.2385234	-66.05376668	-38.11925691	23.93031377	-199.1950174	-132.6549361	-322.1280549	-32.58651084	-0.773341883	5.479583278	-91.10471729	2.664242782	5.480688602	-2.816446309	1.935803778	4.915758045
Prosopis juliflora	inv	1	1	29.84625	38.377	10.058	229.9422652	57.250983	8.107096771	24.26259212	26.58488467	21.70435427	1029.253472	204.1111111	12.5	84.71675477	515.7256944	52.10069444	286.7152778	154.28125	12.32380254	70.31332187	201.2122712	33.24683676	14.78258692	18.46424986	25.64168595	23.21035687	118	365189.0708	9.542863323	14.54615802	0.431431464	1.803545251	1.121199872	2.338062076	-388.7508274	-44.53439198	-8.208994741	12.20743472	-132.8262242	-33.82556208	-162.2496685	-75.96378944	-1.647700314	-1.597724625	-50.97621674	0.993374846	3.862386725	-2.869011791	0.937238287	2.250577843
Prosopis pallida	inv	1	1	29.84625	45	24.331	229.3997165	57.250983	8.842901175	23.43849313	25.25960823	21.76100377	450.6666667	110.25	10.125	110.7190584	258.4583333	34.375	239.8333333	40.45833333	10.18873157	72.36867237	146.0657047	30.49688832	16.34585131	14.15103694	25.12832201	22.16106451	120	164647.0431	8.227705084	10.83923622	0.328499231	2.65788231	2.62128599	2.164605816	202.6910611	54.69308955	-5.263211425	-14.21361171	127.6880078	-13.14735777	-101.3536578	8.370935087	0.665536666	-5.108743737	15.3012173	4.143762081	2.131384505	2.012377645	1.744984362	2.875656422
Psidium guajava	nat	1	0	3048.58	10.326	9.134	239.7082181	42.881257	8.242965044	22.53184765	24.40611891	20.34654602	1541.21409	257.5205855	36.44373285	71.78353613	685.2186642	132.6559927	424.2406221	264.4492223	11.62358211	70.93239082	167.6176651	30.88636034	13.87688408	17.00947627	23.55267592	21.57572834	293	49918.99648	6.795844839	31.366197	0.647189331	3.100000319	2.791257664	3.404997232	-732.6585345	-77.01595567	-27.49002918	15.567119	-233.8344055	-97.55414084	-278.6063621	-120.708482	-1.170148435	-1.441081497	-25.20488423	2.677991647	4.543023428	-1.865031855	2.349561811	3.65297537
Ricinus communis	inv	1	1	21322.7576	332.116	4.966	236.9860563	64.349192	8.382414582	19.87098092	21.30441013	18.65869236	1023.576923	205.1923077	12.38461538	81.88312677	518.2692308	53.11538462	228.1538462	235.1153846	14.08383329	75.73741003	108.3838466	29.1627691	10.53153856	18.63123035	19.68515385	19.21512813	293	123007.9508	7.467447733	47.46330534	0.043153013	5.84848419	6.023699301	5.128372264	-212.2833913	-16.58534221	-4.8522771	9.125593853	-50.87619465	-22.78205114	-102.2981247	-104.5034453	-3.881055443	-7.157738998	37.33941507	4.481509614	8.158013676	-3.676503893	6.330932386	6.27094148
Rivina humilis	nat	1	0	4885.023963	3.203	0.6	246.8594849	142.881594	8.384326651	22.07563514	26.20670224	17.46146537	1182.582176	197.3217593	31.46643519	62.58274498	512.8148148	113.9108796	354.6232639	175.1927083	12.05777392	58.33015932	358.2648807	32.75834102	10.6438482	22.11449283	24.78797616	19.17300098	422	291495.8705	7.975717787	41.50983383	0.543806315	3.207127416	0.717194238	5.728184503	-412.3995311	-37.84687324	-20.1650653	14.24587705	-113.1481468	-69.22138184	-204.5502044	-34.270334	-2.115536526	9.636422621	-202.6899351	0.243485492	7.66665401	-7.423168637	0.964535273	5.805918322
