sp	stat	naturalized	invasive	LA	SM	H	mpds	min	mpds_weighted	bio_1_native	bio_10_native	bio_11_native	bio_12_native	bio_13_native	bio_14_native	bio_15_native	bio_16_native	bio_17_native	bio_18_native	bio_19_native	bio_2_native	bio_3_native	bio_4_native	bio_5_native	bio_6_native	bio_7_native	bio_8_native	bio_9_native	year_p	Area_p	euclid_p	F_pres	nmi_p	bio_1_p	bio_10_p	bio_11_p	bio_12_p	bio_13_p	bio_14_p	bio_15_p	bio_16_p	bio_17_p	bio_18_p	bio_19_p	bio_2_p	bio_3_p	bio_4_p	bio_5_p	bio_6_p	bio_7_p	bio_8_p	bio_9_p
Agave sisalana	nat	1	0	7665.237837	7.4388	3.040096156	264.1212247	44.549292	12.62851521	23.79757504	25.91286478	21.19393444	1060.952381	194.9047619	19.80952381	80.79316239	514.3333333	70.23809524	322.8571429	93	13.24154849	67.59443665	193.7296771	33.56796692	13.9136398	19.65432707	25.14992728	22.67620909	157	38424.18688	8.880695984	4.908027168	0.149444244	1.211055983	0.810945148	1.676700592	-296.4999927	-46.40476299	-7.547619195	-8.823577245	-133.3333344	-22.66666673	-173.6428574	50.26190458	-3.448492822	-0.142171315	-34.5225197	-0.901300203	4.186359905	-5.087660472	0.566739355	2.222997348
Albizia lebbeck	inv	1	1	275	119.805	6.562	227.6992072	51.06034	12.12499089	25.27459815	29.28046696	20.6517187	1150.881295	298.9064748	8.169064748	102.5085282	726.1726619	35.55035971	316.0827338	96.78057554	11.38477705	51.59538309	348.2177333	35.93687607	13.2872284	22.64964772	27.01712448	22.41670528	225	125749.9771	6.17359678	7.437866778	0.597492829	1.494707267	-0.892689057	4.259948362	-243.0479637	-87.40647406	0.064268601	-10.70965312	-191.0726603	-1.383692537	-176.2494002	21.08609202	-1.386165888	18.02312277	-206.3447146	-1.476875842	6.632771484	-8.10964785	0.109542545	4.086628003
Alpinia zerumbet	exo	0	0	14860.63009	17.4992	1.5707965	262.2933293	95.377312	15.61131486	21.26814832	26.2696781	15.52251463	2165.575	393.5333333	51.89166667	69.24335688	1042.833333	180.6666667	917.0416667	227.75	6.455870664	35.03206666	442.3184558	30.10808891	11.38126852	18.72682033	25.07103107	16.89947309	229	279663.7716	12.30306843	29.14852871	0.259486393	5.658472164	2.106248077	9.78257786	-1248.991669	-190.9499994	-44.44722221	20.87228217	-518.5277761	-151.4444445	-792.1527774	-45.44444505	3.710333192	36.67081292	-317.1845421	4.361355845	8.804842451	-4.443486873	1.907209897	9.899137918
Amaranthus blitum	nat	1	0	878.3508053	0.16	0.429	244.5149672	65.087106	30.20238989	11.37748821	19.01206797	4.019587659	869.8596382	110.790393	43.72738615	27.54362619	299.5327511	147.5159077	244.3462258	192.0798503	8.740931784	35.43464802	613.6978655	25.18086158	0.044409182	25.13645238	12.99526283	9.641468763	224	294352.9124	5.470231847	54.90096332	0.153854233	14.61469929	8.813626827	19.77207885	-224.3179779	40.70960794	-37.26905284	62.7182008	72.34224891	-121.8075741	-140.8462263	-86.41318473	1.712887849	32.38234855	-448.203413	9.135805021	18.84725771	-9.711452432	13.34362605	15.91408658
Amaranthus spinosus	nat	1	0	3332.678074	0.194	1.5	246.0866919	65.087105	8.861958563	24.121413	25.08924098	23.09465814	1998.747748	308.4864865	51.53153153	59.65507743	811.5405405	192.7027027	526.3333333	463.3063063	9.683499156	79.19863929	82.56338551	30.38531803	17.96445908	12.42085895	24.42385172	23.65827024	237	423912.3087	7.952122913	48.72691483	0.378790918	2.620210953	3.285972756	1.82448724	-1179.229798	-117.3069991	-44.45973672	33.49501653	-329.4277236	-163.9283436	-414.7333338	-325.3422031	0.611458145	-9.57974457	58.84482589	4.224938278	1.791951211	2.432987262	2.496490332	2.895490462
Ananas comosus	exo	0	0	21606.23593	2.009133333	0.914	260.0572114	22.46263	12.23994529	23.42708949	25.08973405	21.47133015	1755.544538	267.2890756	47.14117647	56.68963465	737.7260504	168.1495798	443.9344538	375.8033613	10.63921338	69.8050424	150.7499633	30.95752676	15.27037182	15.68715494	24.19035725	22.07440768	422	56080.56832	5.923988461	3.205048017	0.49396385	0.710102067	0.594216374	0.958916844	-728.0260238	-56.88166766	-34.47451002	27.33084985	-183.1704983	-122.2977284	-207.5640844	-219.5441022	0.33763851	-1.09079544	-17.43770024	1.390621583	1.055554008	0.335067576	0.353469807	0.897196981
Andropogon gayanus	inv	1	1	675	2.5584	3.5	254.4051947	5.90498	9.703608107	23.4068766	26.53987013	19.37178348	612.1038961	141.4285714	6.090909091	102.8218365	368.3506494	21.2987013	236.5194805	22.46753247	13.67091325	60.06802799	296.5311465	33.60732455	10.74561042	22.86171418	25.71370561	19.92588742	105	423036.158	5.832711519	15.86186136	0.57142956	3.70053081	2.350870269	6.017105356	305.6183227	74.98809651	-1.202020255	-2.411971802	189.5382361	2.284631796	-81.04725946	105.3935769	-2.451005967	8.392107786	-153.8151122	2.151008179	8.551611873	-6.400603109	1.45249805	6.244482843
Annona muricata	exo	0	0	9050	391.336	6.09	270.8685477	28.441229	12.86939135	24.29655197	26.08790449	22.14684892	1511.369427	285.1019108	30.22929936	83.2154916	757.1273885	106.3630573	522.3757962	166.6050955	11.25157315	70.26857364	163.4354121	32.27086755	15.92398618	16.34688139	25.44405146	23.38497231	178	36940.00947	8.813502583	8.380251423	0.563786825	1.504142673	1.316893327	1.79128259	-591.0967023	-92.99584941	-18.27475391	-1.861620433	-263.0819326	-60.74184577	-385.9515531	66.13733168	-1.411295434	-1.307173174	-19.41570987	1.07307206	3.010862389	-1.937790744	0.295090007	2.485229673
Annona reticulata	exo	0	0	6008.695933	239.2	6.09	270.9808501	35.521535	11.12839063	25.40497754	26.28968913	24.35831121	2082.666667	313.5333333	46.93333333	52.540065	814.8666667	187.2	432.0666667	567.6	9.99608895	78.67593002	79.93558566	31.92933337	19.05626685	12.87306646	25.3920887	25.23453331	218	445873.1274	6.713208581	5.702157169	0.092842463	0.222105598	1.120495733	-0.637940598	-1116.388885	-111.7555585	-34.98888907	30.32925428	-284.3111043	-135.9222223	-281.8999975	-288.0999975	0.847892475	-10.10203934	73.06127612	2.142889341	-0.822933578	2.965822665	0.530133438	-0.043792725
Argemone mexicana	inv	1	1	3816.709304	1.848	1	264.8287001	225.876142	8.960290802	22.58579708	25.48130858	19.22372535	1063.17623	210.4364754	16.29508197	84.37472045	541.6188525	59.9057377	341.8995902	93.94672131	12.95436436	63.80232961	257.1653943	32.59304028	11.88006016	20.71298016	24.56579503	20.8385739	220	152901.8941	9.899620605	57.23631806	0.421045566	3.241428045	2.129179032	4.414426616	-398.4109231	-62.21878792	-9.516170413	2.917900654	-171.1902807	-32.20505737	-215.9336035	12.89681629	-2.280866624	4.219703925	-93.65641731	1.529748845	6.505994181	-4.976245504	1.896393258	4.314147079
Aristida adscensionis	inv	1	1	70.2	0.606	0.304	255.1188239	19.521018	9.197524523	21.17719749	25.12839371	16.51171696	548.2293907	117.3243728	4.940860215	87.51376005	301.3458781	20.71326165	185.4050179	71.21146953	13.89925799	59.06903091	355.9466818	32.51225854	8.288005071	24.22425347	23.23096689	17.98166328	229	210260.0499	6.727190514	50.66348533	0.497301994	5.24578233	3.120932734	7.779107988	139.4069739	45.6806779	0.877321567	5.580395055	102.194526	3.210980775	-55.13229128	12.52085333	-2.955655297	8.964690781	-194.3695508	2.403903142	10.48977267	-8.085869601	3.79529589	7.656299722
Artemisia vulgaris	exo	0	0	2373.93	0.144	1.377	234.1739613	37.886161	14.51068641	9.500318816	17.13261212	2.191795459	819.0060484	96.1797235	44.20218894	24.95069598	267.0423387	148.7456797	210.9547811	198.3093318	8.289395437	34.10008195	612.3942484	23.11586085	-1.476947943	24.59280881	11.23823453	7.721842238	120	383420.0719	7.527473033	113.14854	-0.074440745	17.09120912	11.1979436	22.33820466	-79.20604839	59.85361161	-33.23552229	61.31342183	138.1243239	-107.6456796	-96.6214479	-76.87599783	1.902548876	34.40745818	-457.3200716	11.4108056	21.10694787	-9.696142089	15.27398776	18.54704643
Artocarpus altilis	nat	1	0	80944	5898	13.47	243.338353	28.388399	9.721040346	25.68992709	26.25544016	24.95526475	2603.278689	355.6803279	105.5081967	41.66548945	974.4344262	357.3032787	660.4754098	590.5655738	8.159829413	82.01327043	55.14531767	30.78857455	20.77094997	10.01762458	25.64359554	25.45165282	259	17641.66246	7.910184527	9.530764478	-0.604251622	-2.163538154	-1.66099589	-2.775265206	-1370.878689	-117.6803309	-86.77486361	34.37785925	-343.7010949	-292.1032798	-469.6087427	-384.5655768	1.021837533	-11.81303468	44.6053232	-0.628575081	-3.744283324	3.115708625	-2.068040119	-1.906097328
Artocarpus heterophyllus	nat	1	0	6877.84	9491.546	14	242.6705711	84.927726	16.51276405	24.60125214	27.0440763	21.74011748	2089.619687	432.2348993	37.53467562	78.84122143	1084.93736	139.8255034	538.3378076	367.409396	8.891835918	60.48627069	217.7540851	32.17905253	16.16747982	16.0115727	25.51555214	22.75043975	360	33022.07488	7.173350907	3.848106793	0.540460365	-0.444902954	-1.406774579	0.548771446	-1020.38158	-231.306329	-20.67753274	-7.646973234	-551.6278422	-77.58740848	-351.1235212	-127.5760598	0.908164205	8.519780509	-79.39198473	-0.621909866	1.087282289	-1.709191731	-1.066346057	1.445591955
Averrhoa carambola	exo	0	0	2378.868631	0.60396	8	242.6213612	91.338587	17.07976735	23.96410847	27.08750449	20.13241126	1932.427184	315.9708738	46.6407767	62.39867886	854.0776699	171.0776699	646.9029126	336.8834951	8.035168037	57.94692912	289.2097531	31.53841258	15.33365619	16.20475647	26.32819194	21.12395271	224	159498.9937	5.952778137	10.42967941	-0.118858958	2.384271463	0.532866217	4.725922325	-834.843841	-91.66531971	-32.5018879	19.29764247	-266.8832195	-120.2998918	-493.1529126	-63.80016118	1.401406025	14.84047018	-176.1014297	1.522698716	4.669121621	-3.146422992	-0.063377089	5.437621274
Azadirachta indica	inv	1	1	675	232.758	15	242.5922827	93.484964	11.57530588	26.20770297	30.86688391	20.98218377	1071.424084	294.3333333	4.633507853	113.7152802	707.7434555	25.67888307	213.1762653	148.0104712	11.46258422	48.77358614	397.6072559	38.16308728	13.61129324	24.551794	27.39591619	24.3592081	76	250533.6095	5.806793228	27.07848843	0.625983625	1.357652066	-1.828457937	5.185717691	-158.2389023	-73.41666603	1.246121785	-12.53199239	-146.1508673	-1.09554991	-108.0095985	26.75804764	-1.139744719	23.16326324	-279.9607263	-2.876976186	7.209076955	-10.08605332	0.051923332	3.109619045
Bauhinia monandra	exo	0	0	20868.46955	199.8	5.1816	234.4210325	25.613708	11.99392486	24.88750057	26.50385882	22.47205168	1501.233333	360.7666667	15.13333333	105.3236776	919.1	59.76666667	645.4	71.93333333	11.5090109	68.52397334	170.700189	32.47995122	15.66141925	16.81853199	26.22796987	22.86026624	173	162073.346	4.871266353	12.48952093	-0.933632741	0.900485706	0.83391908	1.514059575	-644.233344	-175.8500006	-5.150000008	-20.15290426	-443.7166687	-21.11666671	-497.1666662	84.55000097	-1.319427578	1.394687398	-33.05763391	0.973381774	3.16858058	-2.195198822	-0.158803209	2.64751145
Bidens pilosa	nat	1	0	463.61	1.805	0.9	230.5243485	10.030346	7.791477767	20.14732338	22.51815104	17.41626546	1273.320051	226.8226221	26.14781491	77.05821128	596.8316195	97.03341902	367.3881748	186.3033419	12.6911192	68.11875201	209.6440667	29.65918891	10.31780997	19.34137892	21.52362144	19.08582429	292	156057.6328	6.194073712	64.13194196	0.525005317	5.346480028	4.757489888	5.928392752	-529.3649228	-68.94121202	-16.76640473	5.091849278	-195.2963628	-58.93085484	-221.1061236	-62.28731686	-2.156931209	-0.496473096	-47.87143715	4.031515932	7.760715704	-3.729199486	4.477126369	5.781002777
Boerhavia coccinea	nat	1	0	2521.329349	1.142	0.384641448	246.7781101	86.020246	9.252208277	20.85495732	26.21707968	15.31193948	737.4560847	142.352381	14.80740741	75.95931523	366.5269841	55.26349206	245.6603175	97.22010582	13.99796735	56.37982203	446.8545726	33.86408124	7.577181414	26.28689985	23.63924546	19.22532747	244	671924.4861	6.960652952	28.69844848	0.675997544	5.978249839	2.351775552	9.567016768	-11.55709414	26.23347771	-8.969023581	14.56981218	54.76594486	-30.5867246	-124.4582964	38.67888496	-3.38862388	12.63813398	-294.137386	1.158140994	11.9945357	-10.83639471	3.491730899	7.040160894
Boerhavia diffusa	inv	1	1	1686.018789	2.473	0.38264927	246.629122	86.020246	8.419253764	23.37397745	26.28183818	20.08067342	1126.140449	215.1797753	19.47752809	82.55587304	559.8876404	73.33146067	369.9101124	158.9101124	11.8279183	63.14302801	254.954274	32.71095924	13.32487519	19.38608406	25.04581611	21.75329829	175	292076.716	10.81981529	33.20767012	0.49558408	3.137532401	1.969372041	4.364211007	-414.7048053	-50.64182131	-12.24650501	7.582012219	-148.5444065	-44.10703821	-249.0850302	-49.40846274	-1.410729081	5.202280499	-98.82978375	1.866598332	5.954992811	-4.088394258	1.928221362	4.264963456
Bougainvillea glabra	exo	0	0	4174.107927	36.29084545	15	246.5023697	13.738748	9.056812964	20.55013235	22.87582608	17.89310918	1440.155	217.785	45.21	52.08991786	594.23	161.545	479.115	243.235	10.72531615	65.37067711	206.5262097	28.46974549	11.65174846	16.81799703	22.0826429	18.63257733	243	36678.31603	5.95156472	29.27411057	0.548153243	4.548330099	3.9007612	5.05153357	-674.7145256	-68.01119029	-33.4004763	24.4396609	-203.0038103	-115.2592862	-261.5554759	-147.342143	0.049584676	2.992263816	-47.45899823	4.706445024	5.712537074	-1.006092294	3.954063408	5.030319441
Caesalpinia pulcherrima	exo	0	0	11289.10831	181.82	5	231.8856849	55.328889	8.217012528	23.89087419	26.9709608	20.38362861	1088.942356	233.1528822	14.07769424	94.4897736	608.0200501	52.09022556	391.6140351	87.76441103	13.91594476	64.20058104	271.9288626	34.61488	12.48758843	22.12729156	26.09248009	22.6821131	237	293908.2834	9.277349709	26.50106201	0.466654072	2.568509336	1.062643614	4.224094948	-306.5277217	-65.57564519	-4.654930074	-11.34110536	-179.0444404	-14.29347743	-242.4026528	49.51201187	-3.522381059	5.638944791	-130.0467238	-0.323010297	6.840053868	-7.163063762	0.807926635	3.111924977
Calotropis procera	inv	1	1	17989.73191	8.802	6	227.7389434	12.876662	7.673224142	25.12317079	30.38335744	19.27844208	493.6402049	141.9769526	2.259923175	105.2578348	333.3085787	11.85147247	112.9180538	62.57106274	12.88173753	51.11215064	453.756611	37.9195221	11.51140366	26.40811844	24.98901094	25.40346784	150	230736.4782	9.04128497	89.60199948	0.466664256	1.521033443	-2.118821081	5.486010845	276.4901196	35.8601403	4.193710897	-12.62964244	117.5836532	14.18862768	23.12455312	51.96778442	-2.315760111	18.57678153	-310.5006267	-3.3137577	7.83671666	-11.15047439	2.027697478	0.634669036
Carica papaya	nat	1	0	39553.88	22.164	6.045	243.4784395	37.081704	11.89718947	23.49705649	25.44439783	21.26212491	1650.741525	272.8440678	40.57542373	66.66153595	724.370339	144.790678	454.6355932	291.8161017	10.88251709	69.10908668	172.9123523	31.44387596	15.18003704	16.26383892	24.52703476	22.33543495	422	78114.5047	11.57410373	22.56124075	0.600112483	2.93751552	2.561157552	3.361599018	-804.9036917	-92.21343668	-31.05290114	18.54447936	-259.5144842	-108.5204077	-332.0680267	-104.0052902	-0.527487137	0.820795167	-33.07519514	2.759727273	4.128071083	-1.368343665	1.948941252	4.115015383
Casuarina equisetifolia	exo	0	0	11	2.685	21.193	243.1564444	218.137297	20.51552362	24.31423405	26.67817153	21.50318805	1780.992157	298.9333333	50	63.51882608	799.9098039	180.545098	536.2941176	306.2117647	8.250321588	60.72618068	210.8568588	31.14769443	16.75855198	14.38914249	25.69883051	22.42917522	218	160951.0093	6.45090098	4.578602078	0.641851419	3.512710302	2.417383968	4.854589732	-806.5921691	-70.99999593	-43.66666665	36.98219168	-212.5764787	-156.4117646	-400.2941176	-158.8117609	1.098011961	12.67281834	-100.6654449	3.452305566	5.021447564	-1.569142409	2.37228079	5.754158372
Catharanthus roseus	inv	1	1	2098.713995	1.415	0.50967692	228.77099	26.681466	8.143425577	22.39172558	25.09322725	18.93456339	1360.592593	262.7592593	27.57407407	82.8955117	704.5185185	104.1851852	659.962963	142.0185185	11.93182582	64.30970588	257.2064907	30.81913634	12.32917545	18.4899609	25.02062808	19.7631567	244	126524.588	7.221295144	32.56857711	-0.31797403	3.776633764	2.61493244	5.387485394	-560.0509256	-88.53009204	-18.42824075	2.347514201	-260.9039374	-69.19560156	-539.6400467	50.9189796	-1.778961188	5.905662634	-117.666657	3.049613222	7.024991062	-3.97537767	1.470170511	6.36444743
Cenchrus ciliaris	inv	1	1	225	1.024	0.909	254.5583656	12.035007	8.935547864	21.71173614	26.16893697	16.39439262	453.8030113	98.28607277	5.229611041	86.14524925	244.6072773	21.48933501	162.2521957	47.13801757	13.59044738	56.40024605	403.3934181	33.35250311	8.47529059	24.8772125	23.02319046	19.81865295	168	287923.2082	9.222410521	87.73212999	0.577624929	4.604600497	1.934528343	7.810392922	254.0682749	61.33108942	1.800091884	0.872528147	156.6039433	7.480962099	-26.0541758	58.25802227	-2.860084329	11.83218066	-242.9128181	1.256737672	10.35738262	-9.100644914	3.889350771	5.733987325
Cenchrus echinatus	inv	1	1	2181.65708	17.2	0.346329724	254.3870266	12.035007	8.917380703	22.01211768	26.13001666	17.41160016	1076.427699	194.7678208	27.36252546	73.72315557	510.4704684	99.68431772	362.8594705	145.8594705	12.86681619	57.45567975	358.0338816	33.10151292	10.11842115	22.98309176	24.41740457	20.48264855	244	259294.6749	9.257888959	49.28994513	0.62625044	4.729523831	2.20735704	7.503248447	-270.0822451	-8.973881704	-19.25949519	17.97696622	-40.08258752	-67.48431761	-238.3564393	-17.68977281	-2.628987875	12.43762379	-218.1148087	1.412426395	9.662184927	-8.249758396	2.51552469	6.007048436
Cenchrus pedicellatus	nat	1	0	1026.336624	0.571995088	0.78799517	258.4411477	12.035007	16.09623001	26.9344308	29.98608311	24.4062633	961.2913907	245.3245033	1.59602649	113.306124	615.3509934	10.31788079	146.3907285	275.6721854	12.39821564	59.96482699	227.7204594	37.48096553	16.44943901	21.03152657	25.98936541	25.56466493	124	129436.5737	18.30643786	16.61271671	0.300145212	0.55424994	-1.13413838	1.865958837	71.35860012	-1.607835373	5.037306859	-13.79248497	0.899008148	15.34878576	-31.89072857	-55.00551663	-2.395576775	13.34723508	-122.2102998	-2.712632097	4.572227521	-7.284859759	1.165912411	2.161724094
Cenchrus polystachios	inv	1	1	1157.205451	0.411735725	0.596327972	256.1492681	12.035008	14.98954883	23.85447416	25.76782618	21.87341627	1445.083333	300.6	20.08333333	85.59915428	745.85	81.15	375.15	282.8833333	10.43176481	67.0347304	161.3055764	31.73504764	15.9423892	15.79265846	24.07682658	22.83848471	216	73466.70797	7.821666979	4.022325457	0.569837236	2.451295097	2.147985803	2.677011237	-531.8525594	-84.26666647	-13.28846151	10.79414159	-197.5166682	-53.04743607	-270.8166668	-73.70384434	0.132337657	3.257002385	-23.87543051	2.59828574	3.285816191	-0.687530241	2.381292739	3.501686225
Cenchrus purpureus	nat	1	0	2151.187383	0.713830876	1.411591657	254.3770574	12.035007	10.11546158	23.76840324	25.38213559	22.02561859	1350.038136	240.5338983	15.40254237	75.31114702	627.7966102	67.46610169	313.6101695	342.7161017	10.70450138	69.85716315	138.7666808	31.71988136	16.02647455	15.69340683	23.67544063	23.01204228	153	126997.4385	9.365450438	11.13250835	0.482387036	2.383152318	2.527642094	2.128381659	-587.0514693	-65.36056579	-7.48254244	15.05617049	-188.0366114	-36.09276837	-184.8235032	-247.7827681	-0.12427921	-1.549764473	14.96304046	2.633451612	2.806858613	-0.173406943	2.804114805	2.428846617
Chenopodium murale	inv	1	1	316	0.621	0.466	246.2636348	87.322517	8.786790645	13.7772385	21.3144557	7.042545044	601.0733333	77.58666667	22.42	38.8861597	211.3511111	86.56222222	110.4555556	169.3111111	10.26434443	38.90676943	586.9420977	28.60657439	2.186873993	26.41970042	12.43032178	17.01118783	244	26431.08045	6.699729954	44.26850909	-0.262826786	10.85417165	5.099219751	15.24207055	97.41384459	47.3876927	-8.163589612	29.51495366	113.2642759	-32.1519658	50.64700874	-30.02905973	-0.122464139	27.69774858	-414.8629656	3.960092727	15.19774117	-11.23764927	12.85514845	7.193940475
Chloris gayana	nat	1	0	3019	0.307	1.27	255.9724836	4.805397	21.58429117	20.54756396	23.42853236	16.99410874	794.2390244	141.5073171	13.70731707	73.06382161	375.3609756	52.16585366	289.9756098	84.82439024	12.40573475	62.21943689	266.0563797	29.76642559	9.414270354	20.35215529	22.53294129	17.57391273	144	151587.2256	9.178301103	6.7282968	0.503392303	6.109380317	4.868133978	7.624780497	12.3609634	14.82601728	-2.640650756	0.937084766	38.63902439	-7.232521788	-173.8422762	101.3089472	-2.382956998	6.707185885	-111.5701973	4.473574178	10.21239591	-5.738821969	3.899280692	9.401643069
Citrullus lanatus	inv	1	1	8834.419566	77.424	0.965	242.7725733	40.276678	11.91284131	20.36997737	24.56228571	15.61141441	683.8591549	126.2887324	7.246478873	72.48583426	328.2887324	30.07746479	200.3591549	154.5	13.06054276	57.31871377	368.460232	31.36810128	7.898754523	23.4693467	21.31313276	18.28693372	422	478940.6269	5.300983492	14.08573457	0.491657732	7.008334377	4.480449174	10.00781645	81.47418153	52.42921711	-0.708017335	20.5389692	120.3522893	-2.000541969	-86.0258214	-9.49999956	-2.388534244	12.52503858	-227.7310059	4.180616658	12.30893792	-8.128321205	6.226610661	8.737425465
Clitoria ternatea	nat	1	0	3879.350718	47.29	0.549348726	233.0011338	29.505945	8.526886759	24.27860329	26.06846609	22.12406428	994.0080645	216.983871	11.08870968	88.93898066	530.2822581	48	321.6935484	145.3225806	10.75155899	68.67957257	162.6221594	32.06256948	16.23264966	15.82991978	25.05010523	23.0900461	243	476416.0164	7.524670108	10.34932652	0.577645902	2.848791285	2.59034633	3.303138935	-153.3184125	-26.44364091	-3.67491659	3.172156142	-46.89145101	-17.96551731	-197.2107899	-14.55246515	-0.191022624	2.340858689	-30.22938762	2.902947762	3.799534149	-0.89658642	2.225948294	3.744436621
Cocos nucifera	exo	0	0	18166.75	503988.826	18.28	261.9974096	16.57905395	28.19726716	24.81651485	26.21700042	23.14158247	2122.507177	321.3588517	69.18660287	54.05639143	870.0191388	241.8038278	593.6315789	413.4066986	8.08809815	71.37973601	125.9481973	30.6386133	18.71453203	11.92408128	25.48286268	23.82495685	422	438155.477	5.064651192	16.93823295	0.476507895	2.51743593	2.455839378	2.767368547	-1163.562726	-101.6366303	-60.53845471	39.04927409	-309.5932185	-208.7853091	-461.0019489	-198.3141055	1.744617865	1.304121801	-12.13024542	3.811386399	2.076208941	1.735177825	1.710655961	3.538314759
Coffea arabica	exo	0	0	3760.28	189.904	4.57	228.6400441	14.1550516	8.319338159	19.83647356	21.42874994	18.06525926	1268.098039	225.745098	23.94117647	67.11716929	564.7254902	94.43137255	344.3921569	251.9019608	12.33306916	71.32897074	138.6561127	28.39982676	11.04823528	17.35159154	20.42267863	18.66503108	244	27057.07213	6.149356132	14.9656606	0.431240546	4.472415322	4.375324025	4.450666592	-256.9869308	-20.50065529	-11.63006553	14.95088644	-25.36993396	-51.09803941	-174.7921593	23.87581905	-2.011958049	-1.584019874	-4.192710951	3.613506624	6.113986887	-2.500480383	4.022506587	5.309042968
Coix lacryma-jobi	nat	1	0	4674.509337	51.334	1.288815976	257.2527098	16.25939	22.73112179	19.03744564	26.0756571	11.11457433	1560.569024	305.5016835	29.06734007	73.27570804	790.2929293	106.9191919	608.6094276	161.6329966	8.364643842	34.66189668	611.2869901	31.05247146	5.790751462	25.26171997	23.98018095	12.52010113	234	326815.8751	9.508710864	10.52647405	0.581594913	6.470424721	0.931750086	12.68542554	-622.6801381	-97.0016835	-18.9562289	17.53829876	-256.459596	-67.75252573	-495.6649823	-3.188555156	1.294615477	34.69207798	-481.0337724	1.925305704	13.22591559	-11.30060906	1.555929924	13.32712088
Commelina benghalensis	inv	1	1	3.179104934	1.8844	0.349065782	261.2779803	12.251917	8.9847197	22.78361306	26.21078871	19.04603723	1221.196825	247.6920635	17.1031746	82.85882667	626.0396825	67.5952381	316.952381	235.8142857	11.00098063	58.17926895	292.528918	32.58731907	12.37487365	20.21244538	24.04522139	20.62246436	145	219709.7021	8.070480294	37.25537369	0.635004532	3.937418563	2.073602825	5.818182364	-417.9507938	-67.70396862	-8.972222229	5.197698334	-166.4563492	-34.8333333	-193.5753969	-78.99285685	-0.854221281	11.61061054	-151.404383	1.807125284	7.403697774	-5.59657251	2.865559081	5.989175913
Cosmos sulphureus	nat	1	0	1160.505818	6.85	0.74201781	230.5201926	12.453262	8.305646625	22.0382374	24.55079253	19.21824893	1109.673973	231.969863	14.20821918	94.99286791	615.9808219	54.55342466	390.1068493	113.2438356	13.95006718	67.90064406	219.8543026	32.32502689	11.20795619	21.11707078	23.70659477	21.15376832	142	89977.79046	9.362025968	11.54868964	0.66118048	3.007776886	2.105970708	3.840446823	-221.4710785	-62.66551651	0.052650387	-21.83092041	-174.1402411	-0.307047293	-193.440181	32.33587559	-3.595719458	1.213546252	-71.48232306	0.490915047	6.532623496	-6.041708534	1.848235864	3.317970824
Crotalaria retusa	nat	1	0	75	21.918	0.866	233.4282876	8.744569	8.026676857	26.23274147	28.88249346	22.85239374	1485.641148	339.6507177	21.73684211	98.14190265	843.9138756	82.62679426	381.8899522	208.1052632	11.14555315	61.10813897	246.0811011	35.03334259	15.83300486	19.2003377	27.46159063	23.76439894	218	91839.72557	8.719880893	34.58744898	0.569191263	1.165983905	-0.049094912	2.981854586	-575.7235016	-124.9566002	-15.22703824	-0.537071942	-295.5727013	-56.71306867	-266.1252459	-50.39545856	-1.043200164	10.41615047	-124.1469897	-0.168244511	4.801112776	-4.969357311	-0.086753962	3.601679471
Cryptostegia grandiflora	inv	1	1	4593.138961	8.57	1.728839889	227.2329958	42.482089	11.91708839	24.48434435	27.34504788	20.65746989	737.0357143	179.4285714	7.321428571	100.6478321	465.6785714	27.71428571	419.9285714	34.57142857	13.89248661	65.94105203	281.7085939	33.80785738	12.69526829	21.11258902	27.31117902	21.38028104	144	321757.4134	10.05308457	48.96490694	-0.019819172	3.295955393	2.060946181	5.550278728	100.7537546	30.55388578	-3.602130347	3.505972927	61.55827228	-10.56516289	-326.7531332	105.5864653	-2.986858076	4.865774513	-152.8683289	2.196528521	7.797714172	-5.601185684	0.360750987	6.105537773
Cryptostegia madagascariensis	inv	1	1	3453.723252	6.57	1.842184881	227.5555995	42.482089	11.85162431	25.76459356	27.61830279	23.01321932	1124.846154	318.8461538	4.307692308	120.0286865	781.7692308	18.5	556.9230769	21.03846154	12.23716501	68.20554293	195.9578171	33.65938289	15.60606502	18.05331788	27.42930493	23.37801603	69	360811.5937	6.447264096	37.09534867	-0.256222602	2.581841537	2.059475014	4.143817779	-244.6128215	-98.02393273	-1.3188034	-15.2634271	-225.9025626	-5.333333365	-474.6564096	209.272647	-1.386702097	5.702947822	-92.54325155	2.482839193	5.752823991	-3.269984416	0.522917322	5.064576589
Cucumis anguria	inv	1	1	6949.840236	8.122	0.278315768	243.8540112	40.276677	8.874648641	21.72455428	25.0083101	17.14872877	428.0232558	106.627907	0.488372093	110.2358686	277.5348837	3.093023256	171.1162791	4.046511628	14.64183724	59.73437695	330.5389064	32.63497672	8.046418611	24.58855817	24.31075966	17.24018609	229	57206.35802	5.050410781	70.44848961	0.114780461	4.874270633	3.293826496	7.452695667	305.0280208	66.05585423	6.212482594	-17.30381275	152.7642605	24.90697671	-43.11627819	92.8081889	-4.059144937	9.348102868	-179.4571823	2.088954764	11.27922236	-9.190267761	2.733257452	8.89400185
