sp	stat	naturalized	invasive	LA	SM	H	MPD	PDmin	MPDw	Bio 1 native	Bio 10 native	Bio 11 native	Bio 12 native	Bio 13 native	Bio 14 native	Bio 15 native	Bio 16 native	Bio 17 native	Bio 18 native	Bio 19 native	Bio 2 native	Bio 3 native	Bio 4 native	Bio 5 native	Bio 6 native	Bio 7 native	Bio 8 native	Bio 9 native	MRT	Area	Euclid	Pseudo-F	NMI	Bio 1 diff	Bio 10 diff	Bio 11 diff	Bio 12 diff	Bio 13 diff	Bio 14 diff	Bio 15 diff	Bio 16 diff	Bio 17 diff	Bio 18 diff	Bio 19 diff	Bio 2 diff	Bio 3 diff	Bio 4 diff	Bio 5 diff	Bio 6 diff	Bio 7 diff	Bio 8 diff	Bio 9 diff
Agave_sisalana	nat	1	0	7665.237837	7.4388	3.040096156	264.1212247	44.549292	12.62851521	23.79757504	25.91286478	21.19393444	1060.952381	194.9047619	19.80952381	80.79316239	514.3333333	70.23809524	322.8571429	93	13.24154849	67.59443665	193.7296771	33.56796692	13.9136398	19.65432707	25.14992728	22.67620909	121	432408.6579	8.840638509	6.020519903	0.103405415	-0.833884421	-1.501769565	-0.166839055	-263.2380952	-49.11904762	-5.738095238	-12.95237587	-133.1190476	-14.95238095	-139	69.14285714	-3.786548569	3.184567315	-52.48254086	-3.805966968	2.488931747	-6.294898669	-1.673546382	0.144505319
Albizia_lebbeck	inv	1	1	275	119.805	6.562	227.6992072	51.06034	12.12499089	25.27459815	29.28046696	20.6517187	1150.881295	298.9064748	8.169064748	102.5085282	726.1726619	35.55035971	316.0827338	96.78057554	11.38477705	51.59538309	348.2177333	35.93687607	13.2872284	22.64964772	27.01712448	22.41670528	189	376471.0605	6.173097253	9.178123577	0.467796892	-0.588381607	-3.254200288	2.309347738	-237.281295	-95.70647482	0.730935252	-15.02067226	-206.9726619	2.149640288	-152.2827338	29.41942446	-1.685810692	21.39313467	-221.925912	-4.482876361	4.794371597	-9.277248005	-1.806657902	2.017760892
Alpinia_zerumbet	exo	0	0	14860.63009	17.4992	1.5707965	262.2933293	95.377312	15.61131486	21.26814832	26.2696781	15.52251463	2165.575	393.5333333	51.89166667	69.24335688	1042.833333	180.6666667	917.0416667	227.75	6.455870664	35.03206666	442.3184558	30.10808891	11.38126852	18.72682033	25.07103107	16.89947309	193	626975.1788	12.2936026	23.05500907	0.333983222	3.622705881	-0.210747226	7.858922827	-1240.075	-198.6166667	-43.39166667	16.90241764	-534.5	-147.3333333	-759.5416667	-21	3.442999883	39.88712406	-331.9527799	1.516272132	6.998272875	-5.482000693	-0.155482586	7.955545688
Amaranthus_blitum	nat	1	0	878.3508053	0.16	0.429	244.5149672	65.087106	30.20238989	11.37748821	19.01206797	4.019587659	869.8596382	110.790393	43.72738615	27.54362619	299.5327511	147.5159077	244.3462258	192.0798503	8.740931784	35.43464802	613.6978655	25.18086158	0.044409182	25.13645238	12.99526283	9.641468763	188	485949.5055	5.469679692	47.15558141	0.124828054	12.50680344	6.317515195	17.8509954	-209.1096382	36.70960699	-36.10238615	59.01332819	67.21724891	-118.0159077	-105.0962258	-85.45485028	1.368234838	36.53305007	-469.2258787	5.97863854	17.07209084	-11.09345228	11.08123735	13.7758646
Amaranthus_spinosus	nat	1	0	3332.678074	0.194	1.5	246.0866919	65.087105	8.861958563	24.121413	25.08924098	23.09465814	1998.747748	308.4864865	51.53153153	59.65507743	811.5405405	192.7027027	526.3333333	463.3063063	9.683499156	79.19863929	82.56338551	30.38531803	17.96445908	12.42085895	24.42385172	23.65827024	201	818451.5133	7.944336136	29.47821661	0.5033187	0.510557509	0.860419302	-0.141655414	-1168.501594	-122.424948	-43.51614692	29.78526793	-339.0328482	-160.1334719	-375.5333333	-317.4139986	0.29359782	-6.046937704	41.49607887	1.200886201	-0.037583452	1.238469657	0.434418253	0.751176825
Ananas_comosus	exo	0	0	21606.23593	2.009133333	0.914	260.0572114	22.46263	12.23994529	23.42708949	25.08973405	21.47133015	1755.544538	267.2890756	47.14117647	56.68963465	737.7260504	168.1495798	443.9344538	375.8033613	10.63921338	69.8050424	150.7499633	30.95752676	15.27037182	15.68715494	24.19035725	22.07440768	386	808784.4946	5.926607225	3.6007784	0.555048263	-1.35760775	-1.928252405	-0.93770041	-711.1000934	-62.28907563	-33.80784314	23.79122659	-186.3927171	-118.7051354	-168.4900093	-252.0255836	0.062342087	3.224580842	-39.67013865	-1.767304553	-0.734816191	-1.03248836	-1.680949995	-1.015518719
Andropogon_gayanus	inv	1	1	675	2.5584	3.5	254.4051947	5.90498	9.703608107	23.4068766	26.53987013	19.37178348	612.1038961	141.4285714	6.090909091	102.8218365	368.3506494	21.2987013	236.5194805	22.46753247	13.67091325	60.06802799	296.5311465	33.60732455	10.74561042	22.86171418	25.71370561	19.92588742	69	601383.1086	5.80199216	14.27375665	0.428045058	1.536998553	-0.304648422	4.027160898	303.3127706	68.32142857	-1.090909091	-6.363631005	174.732684	3.951298701	-46.01948052	50.86580087	-2.738552045	13.05416058	-178.5565632	-1.205657909	6.67205633	-7.87771421	-0.558594136	4.262501884
Annona_muricata	exo	0	0	9050	391.336	6.09	270.8685477	28.441229	12.86939135	24.29655197	26.08790449	22.14684892	1511.369427	285.1019108	30.22929936	83.2154916	757.1273885	106.3630573	522.3757962	166.6050955	11.25157315	70.26857364	163.4354121	32.27086755	15.92398618	16.34688139	25.44405146	23.38497231	142	622367.0804	8.807685307	7.001525536	0.535982755	-0.486457306	-0.940791033	-0.050822582	-573.8239722	-97.96554719	-16.13839027	-4.994283726	-267.3092067	-53.90851187	-356.8757962	26.53126809	-1.669053033	1.636839208	-36.39280244	-1.693398069	1.263036593	-2.956434686	-1.789176395	0.36740139
Annona_reticulata	exo	0	0	6008.695933	239.2	6.09	270.9808501	35.521535	11.12839063	25.40497754	26.28968913	24.35831121	2082.666667	313.5333333	46.93333333	52.540065	814.8666667	187.2	432.0666667	567.6	9.99608895	78.67593002	79.93558566	31.92933337	19.05626685	12.87306646	25.3920887	25.23453331	182	770584.9364	6.70305064	5.51543317	0.035713437	-1.921505674	-1.410244687	-2.52853349	-1105.833333	-117.0333333	-33.93333333	25.91769708	-298.7	-129.8666667	-245.4	-324.4333333	0.565188758	-6.159940084	48.20094744	-1.017333031	-2.714266682	1.696933715	-1.512200165	-2.172643979
Argemone_mexicana	inv	1	1	3816.709304	1.848	1	264.8287001	225.876142	8.960290802	22.58579708	25.48130858	19.22372535	1063.17623	210.4364754	16.29508197	84.37472045	541.6188525	59.9057377	341.8995902	93.94672131	12.95436436	63.80232961	257.1653943	32.59304028	11.88006016	20.71298016	24.56579503	20.8385739	184	783406.6616	9.898428537	43.68092941	0.310482482	1.158384947	-0.313499089	2.530723715	-385.1252091	-66.52831214	-8.580796253	-1.29518308	-177.7208933	-28.46696219	-179.3995902	10.16552359	-2.599952767	8.148960442	-114.2908886	-1.580305599	4.737409268	-6.317714918	-0.212257631	2.330643932
Aristida_adscensionis	inv	1	1	70.2	0.606	0.304	255.1188239	19.521018	9.197524523	21.17719749	25.12839371	16.51171696	548.2293907	117.3243728	4.940860215	87.51376005	301.3458781	20.71326165	185.4050179	71.21146953	13.89925799	59.06903091	355.9466818	32.51225854	8.288005071	24.22425347	23.23096689	17.98166328	193	787700.0561	6.725956084	40.12479585	0.392345855	3.124438775	0.593020508	5.854353758	147.2554578	41.433203	1.498533724	1.466913187	92.77533399	5.847344412	-25.64744216	8.530954708	-3.277571082	12.96811534	-216.0096455	-0.770076646	8.692358573	-9.462435202	1.73031599	5.652629665
Artemisia_vulgaris	exo	0	0	2373.93	0.144	1.377	234.1739613	37.886161	14.51068641	9.500318816	17.13261212	2.191795459	819.0060484	96.1797235	44.20218894	24.95069598	267.0423387	148.7456797	210.9547811	198.3093318	8.289395437	34.10008195	612.3942484	23.11586085	-1.476947943	24.59280881	11.23823453	7.721842238	84	741687.8858	7.527188683	100.006039	-0.009379274	15.03361463	8.800187981	20.47780427	-54.40604839	59.8202765	-30.90218894	57.92239724	139.4576613	-99.04567972	-50.05478111	-50.1093318	1.583004656	38.02880523	-477.1617822	8.44853925	19.3525478	-10.90400857	13.26783218	16.48049102
Artocarpus_altilis	nat	1	0	80944	5898	13.47	243.338353	28.388399	9.721040346	25.68992709	26.25544016	24.95526475	2603.278689	355.6803279	105.5081967	41.66548945	974.4344262	357.3032787	660.4754098	590.5655738	8.159829413	82.01327043	55.14531767	30.78857455	20.77094997	10.01762458	25.64359554	25.45165282	223	46805.7129	7.916109008	12.86103015	-0.502363918	-4.148727211	-3.8085068	-4.733531273	-1342.078689	-121.8803279	-84.90819672	31.6039327	-342.2344262	-285.9032787	-398.0754098	-348.5655738	0.776037133	-9.44107499	38.88320558	-3.245374626	-5.540550071	2.295175444	-4.112928806	-3.879653083
Artocarpus_heterophyllus	nat	1	0	6877.84	9491.546	14	242.6705711	84.927726	16.51276405	24.60125214	27.0440763	21.74011748	2089.619687	432.2348993	37.53467562	78.84122143	1084.93736	139.8255034	538.3378076	367.409396	8.891835918	60.48627069	217.7540851	32.17905253	16.16747982	16.0115727	25.51555214	22.75043975	324	386085.1589	7.172817375	6.69682752	0.572431187	-2.454144876	-3.668695372	-1.319022182	-986.3339725	-237.1634708	-18.60610419	-11.23580963	-554.1516459	-70.18264621	-296.1949505	-120.0522531	0.627235525	11.70960311	-93.68901068	-3.467337924	-0.668336964	-2.799000944	-3.098456816	-0.665487261
Averrhoa_carambola	exo	0	0	2378.868631	0.60396	8	242.6213612	91.338587	17.07976735	23.96410847	27.08750449	20.13241126	1932.427184	315.9708738	46.6407767	62.39867886	854.0776699	171.0776699	646.9029126	336.8834951	8.035168037	57.94692912	289.2097531	31.53841258	15.33365619	16.20475647	26.32819194	21.12395271	188	474250.5431	5.94635911	9.180773758	0.067773606	0.445669174	-1.577560368	2.888477543	-798.7605178	-97.55420712	-29.97411003	16.08231409	-271.3276699	-112.6610032	-462.236246	-40.88349515	1.169776375	16.70229485	-185.897578	-0.925412818	2.91134393	-3.836756835	-1.997414138	3.441269078
Azadirachta_indica	inv	1	1	675	232.758	15	242.5922827	93.484964	11.57530588	26.20770297	30.86688391	20.98218377	1071.424084	294.3333333	4.633507853	113.7152802	707.7434555	25.67888307	213.1762653	148.0104712	11.46258422	48.77358614	397.6072559	38.16308728	13.61129324	24.551794	27.39591619	24.3592081	40	811255.2673	5.805675025	35.41039043	0.685857576	-0.726127269	-4.241611002	3.188001794	-165.4796393	-81.69444444	1.810936591	-16.02302489	-164.7156777	1.43222804	-68.70404305	15.21175102	-1.384157194	26.63734598	-296.2808384	-5.82046632	5.321287494	-11.14175378	-1.877855986	0.995327536
Bauhinia_monandra	exo	0	0	20868.46955	199.8	5.1816	234.4210325	25.613708	11.99392486	24.88750057	26.50385882	22.47205168	1501.233333	360.7666667	15.13333333	105.3236776	919.1	59.76666667	645.4	71.93333333	11.5090109	68.52397334	170.700189	32.47995122	15.66141925	16.81853199	26.22796987	22.86026624	137	710397.1328	4.885890778	14.58330318	-1.043886281	-1.172500801	-1.551992194	-0.39501826	-627.9333333	-181.5166667	-3.983333333	-24.14242099	-454.1	-15.56666667	-469.9	96.36666667	-1.628210799	4.677676709	-50.80970186	-1.946151098	1.380780649	-3.326931763	-2.169336351	0.516066996
Bidens_pilosa	nat	1	0	463.61	1.805	0.9	230.5243485	10.030346	7.791477767	20.14732338	22.51815104	17.41626546	1273.320051	226.8226221	26.14781491	77.05821128	596.8316195	97.03341902	367.3881748	186.3033419	12.6911192	68.11875201	209.6440667	29.65918891	10.31780997	19.34137892	21.52362144	19.08582429	256	805377.1469	6.192478077	39.20633051	0.541798064	3.265239117	2.303342494	4.066381961	-512.0315899	-72.64954518	-15.43627645	1.195881318	-200.2643118	-53.99495748	-184.7150979	-59.6783419	-2.471308315	3.58344969	-70.04370844	0.92592634	6.012613094	-5.086686707	2.364006731	3.74932311
Boerhavia_coccinea	nat	1	0	2521.329349	1.142	0.384641448	246.7781101	86.020246	9.252208277	20.85495732	26.21707968	15.31193948	737.4560847	142.352381	14.80740741	75.95931523	366.5269841	55.26349206	245.6603175	97.22010582	13.99796735	56.37982203	446.8545726	33.86408124	7.577181414	26.28689985	23.63924546	19.22532747	208	836312.4982	6.958301604	22.60743269	0.619565182	3.877719388	-0.108352481	7.634848385	-5.183357383	21.04155844	-8.413468013	10.80801656	43.5033189	-27.86955267	-91.75122655	8.264742665	-3.683361233	16.59109356	-314.7836273	-1.939111419	10.17821254	-12.11732399	1.392956596	5.029884678
Boerhavia_diffusa	inv	1	1	1686.018789	2.473	0.38264927	246.629122	86.020246	8.419253764	23.37397745	26.28183818	20.08067342	1126.140449	215.1797753	19.47752809	82.55587304	559.8876404	73.33146067	369.9101124	158.9101124	11.8279183	63.14302801	254.954274	32.71095924	13.32487519	19.38608406	25.04581611	21.75329829	139	801187.6925	10.81272269	22.89130767	0.406266364	1.048067118	-0.458742425	2.456211024	-404.4374791	-54.42730003	-11.32901324	3.741776348	-156.2341751	-40.41066859	-213.1675381	-46.40516186	-1.722159271	8.959703069	-118.1742984	-1.19444453	4.164114987	-5.358559531	-0.12528141	2.219348628
Bougainvillea_glabra	exo	0	0	4174.107927	36.29084545	15	246.5023697	13.738748	9.056812964	20.55013235	22.87582608	17.89310918	1440.155	217.785	45.21	52.08991786	594.23	161.545	479.115	243.235	10.72531615	65.37067711	206.5262097	28.46974549	11.65174846	16.81799703	22.0826429	18.63257733	207	622198.8495	5.9452564	19.07501159	0.59584521	2.496554848	1.462346967	3.268315867	-650.655	-71.71357143	-32.60285714	19.82321147	-211.1228571	-110.7592857	-237.115	-154.5564286	-0.262294176	7.310743081	-72.49475816	1.603389888	4.016003394	-2.412613478	1.842211716	3.244031792
Caesalpinia_pulcherrima	exo	0	0	11289.10831	181.82	5	231.8856849	55.328889	8.217012528	23.89087419	26.9709608	20.38362861	1088.942356	233.1528822	14.07769424	94.4897736	608.0200501	52.09022556	391.6140351	87.76441103	13.91594476	64.20058104	271.9288626	34.61488	12.48758843	22.12729156	26.09248009	22.6821131	201	763427.8154	9.273270121	26.23807522	0.35631084	0.522761626	-1.290436252	2.350352542	-291.3082095	-69.73824806	-3.614279601	-15.32568151	-187.8249282	-9.846323125	-208.5164741	34.72339385	-3.807027338	9.08757217	-148.7880432	-3.244738803	5.066193402	-8.310932198	-1.173441127	1.158221492
Calotropis_procera	inv	1	1	17989.73191	8.802	6	227.7389434	12.876662	7.673224142	25.12317079	30.38335744	19.27844208	493.6402049	141.9769526	2.259923175	105.2578348	333.3085787	11.85147247	112.9180538	62.57106274	12.88173753	51.11215064	453.756611	37.9195221	11.51140366	26.40811844	24.98901094	25.40346784	114	786493.014	9.040324809	113.0912388	0.396561726	-0.562855995	-4.548628098	3.566967656	286.0891184	30.69222031	4.905490358	-16.33988163	108.4808949	17.2086779	55.72856276	50.95525305	-2.612113024	22.19237747	-329.3341312	-6.322174012	6.043894934	-12.36606897	-0.02332754	-1.376918867
Carica_papaya	nat	1	0	39553.88	22.164	6.045	243.4784395	37.081704	11.89718947	23.49705649	25.44439783	21.26212491	1650.741525	272.8440678	40.57542373	66.66153595	724.370339	144.790678	454.6355932	291.8161017	10.88251709	69.10908668	172.9123523	31.44387596	15.18003704	16.26383892	24.52703476	22.33543495	386	571813.7242	11.57369207	12.97633977	0.585568195	0.891520271	0.237872372	1.454253427	-784.2009849	-96.87109482	-29.60245076	15.4648291	-262.9379066	-102.4663536	-283.8518094	-122.167453	-0.808228841	3.766199529	-49.26806727	-0.073281468	2.329152359	-2.402433887	-0.130584464	2.024348741
Casuarina_equisetifolia	exo	0	0	11	2.685	21.193	243.1564444	218.137297	20.51552362	24.31423405	26.67817153	21.50318805	1780.992157	298.9333333	50	63.51882608	799.9098039	180.545098	536.2941176	306.2117647	8.250321588	60.72618068	210.8568588	31.14769443	16.75855198	14.38914249	25.69883051	22.42917522	182	237469.9745	6.448514897	2.789711317	0.717990543	1.463178365	0.168245708	2.86352833	-778.5921569	-75.33333333	-43	34.24486105	-214.9098039	-153.145098	-358.4941176	-115.4117647	0.786403647	15.36022984	-109.7188362	0.758456002	3.222948266	-2.464492293	0.352511122	3.613158387
Catharanthus_roseus	inv	1	1	2098.713995	1.415	0.50967692	228.77099	26.681466	8.143425577	22.39172558	25.09322725	18.93456339	1360.592593	262.7592593	27.57407407	82.8955117	704.5185185	104.1851852	659.962963	142.0185185	11.93182582	64.30970588	257.2064907	30.81913634	12.32917545	18.4899609	25.02062808	19.7631567	208	736925.909	7.198487258	27.25848584	-0.494377495	1.71588918	0.280231021	3.490457424	-541.7488426	-92.75925926	-16.94907407	-1.247120809	-268.7685185	-63.68518519	-501.244213	44.26273148	-2.095888413	9.221320488	-133.7384728	0.158613726	5.263824668	-5.105210951	-0.651565539	4.280718461
Cenchrus_ciliaris	inv	1	1	225	1.024	0.909	254.5583656	12.035007	8.935547864	21.71173614	26.16893697	16.39439262	453.8030113	98.28607277	5.229611041	86.14524925	244.6072773	21.48933501	162.2521957	47.13801757	13.59044738	56.40024605	403.3934181	33.35250311	8.47529059	24.8772125	23.02319046	19.81865295	132	780478.0544	9.219815945	76.55105396	0.480262405	2.508895805	-0.525095391	5.91724433	264.90986	56.71392723	2.542666186	-3.231818477	146.9273762	10.78789272	5.005230009	54.70356659	-3.171500143	15.78301155	-264.6401244	-1.849770319	8.580946999	-10.43071726	1.803753477	3.713815753
Cenchrus_echinatus	inv	1	1	2181.65708	17.2	0.346329724	254.3870266	12.035007	8.917380703	22.01211768	26.13001666	17.41160016	1076.427699	194.7678208	27.36252546	73.72315557	510.4704684	99.68431772	362.8594705	145.8594705	12.86681619	57.45567975	358.0338816	33.10151292	10.11842115	22.98309176	24.41740457	20.48264855	208	745638.1993	9.256463111	38.22302545	0.513672543	2.662834912	-0.167316249	5.581895263	-259.6276986	-13.40418441	-18.18070728	14.26528208	-49.45228661	-63.28431772	-194.3685614	-10.33219774	-2.920511982	15.96501505	-235.0427633	-1.540444892	7.862030345	-9.402475241	0.518887138	3.940181648
Cenchrus_pedicellatus	nat	1	0	1026.336624	0.571995088	0.78799517	258.4411477	12.035007	16.09623001	26.9344308	29.98608311	24.4062633	961.2913907	245.3245033	1.59602649	113.306124	615.3509934	10.31788079	146.3907285	275.6721854	12.39821564	59.96482699	227.7204594	37.48096553	16.44943901	21.03152657	25.98936541	25.56466493	88	313932.5788	18.29967276	22.33352823	0.24108859	-1.512481036	-3.494749819	-0.156196734	79.50860927	-10.27450331	5.60397351	-16.7842601	-12.50099338	18.18211921	18.40927152	-56.97218543	-2.607548916	16.31984098	-135.2593327	-5.496565641	2.663761039	-8.160326726	-0.78276532	-0.010964962
Cenchrus_polystachios	inv	1	1	1157.205451	0.411735725	0.596327972	256.1492681	12.035008	14.98954883	23.85447416	25.76782618	21.87341627	1445.083333	300.6	20.08333333	85.59915428	745.85	81.15	375.15	282.8833333	10.43176481	67.0347304	161.3055764	31.73504764	15.9423892	15.79265846	24.07682658	22.83848471	180	200242.1678	7.802277392	2.516144538	0.493821209	0.346589873	-0.265825954	0.713045308	-531.3141026	-91.83076923	-12.62179487	7.470503851	-210.7730769	-49.38076923	-218.3807692	-119.575641	-0.158764679	6.702797298	-39.95048526	-0.418124354	1.424995274	-1.843119638	0.351275913	1.209464276
Cenchrus_purpureus	nat	1	0	2151.187383	0.713830876	1.411591657	254.3770574	12.035007	10.11546158	23.76840324	25.38213559	22.02561859	1350.038136	240.5338983	15.40254237	75.31114702	627.7966102	67.46610169	313.6101695	342.7161017	10.70450138	69.85716315	138.7666808	31.71988136	16.02647455	15.69340683	23.67544063	23.01204228	117	711952.6953	9.365970028	6.277221435	0.409511891	0.267776723	0.014664265	0.208301397	-577.5181356	-69.57389831	-6.682542373	11.20949614	-196.5966102	-32.30610169	-146.8101695	-231.1561017	-0.435874707	2.908722466	-6.943911593	-0.574121401	1.001845453	-1.575966872	0.711812864	0.466464415
Chenopodium_murale	inv	1	1	316	0.621	0.466	246.2636348	87.322517	8.786790645	13.7772385	21.3144557	7.042545044	601.0733333	77.58666667	22.42	38.8861597	211.3511111	86.56222222	110.4555556	169.3111111	10.26434443	38.90676943	586.9420977	28.60657439	2.186873993	26.41970042	12.43032178	17.01118783	208	433841.0455	6.698150203	39.86011381	-0.183056036	8.821069032	2.744416079	13.48289077	134.8497436	47.10564103	-5.573846154	25.51212726	117.4181197	-23.79299145	72.00598291	-9.926495726	-0.478190602	31.82852902	-438.6039213	0.921117966	13.55774149	-12.63662355	10.54572955	5.237068415
Chloris_gayana	nat	1	0	3019	0.307	1.27	255.9724836	4.805397	21.58429117	20.54756396	23.42853236	16.99410874	794.2390244	141.5073171	13.70731707	73.06382161	375.3609756	52.16585366	289.9756098	84.82439024	12.40573475	62.21943689	266.0563797	29.76642559	9.414270354	20.35215529	22.53294129	17.57391273	108	405713.2237	9.178339266	4.512410408	0.501351601	4.099136329	2.650133947	5.75335792	43.16097561	10.69268293	-0.507317073	-1.694989972	40.03902439	1.634146341	-120.1756098	114.1756098	-2.681534688	9.44889197	-127.2046051	1.727174871	8.469729852	-6.742555032	1.371458579	7.333953937
Citrullus_lanatus	inv	1	1	8834.419566	77.424	0.965	242.7725733	40.276678	11.91284131	20.36997737	24.56228571	15.61141441	683.8591549	126.2887324	7.246478873	72.48583426	328.2887324	30.07746479	200.3591549	154.5	13.06054276	57.31871377	368.460232	31.36810128	7.898754523	23.4693467	21.31313276	18.28693372	386	622597.374	5.295835234	10.49220798	0.474762848	4.918676374	2.022893697	8.059559739	82.91007584	45.55742145	-0.015709642	16.60663034	104.095883	1.46099675	-66.1283857	-16.03846154	-2.665799426	16.43262901	-247.6289698	1.127282788	10.48770696	-9.360424113	4.33127715	6.702091832
Clitoria_ternatea	nat	1	0	3879.350718	47.29	0.549348726	233.0011338	29.505945	8.526886759	24.27860329	26.06846609	22.12406428	994.0080645	216.983871	11.08870968	88.93898066	530.2822581	48	321.6935484	145.3225806	10.75155899	68.67957257	162.6221594	32.06256948	16.23264966	15.82991978	25.05010523	23.0900461	207	728299.0776	7.51164028	4.300793045	0.520151688	0.775758643	0.210583549	1.349682911	-141.6632369	-32.2942158	-2.812847608	-0.496222885	-56.76501669	-14.62068966	-151.5901001	-5.977753059	-0.471555247	5.663286636	-46.4825087	-0.017603867	1.974154876	-1.99175871	0.23118219	1.702183719
Cocos_nucifera	exo	0	0	18166.75	503988.826	18.28	261.9974096	16.57905395	28.19726716	24.81651485	26.21700042	23.14158247	2122.507177	321.3588517	69.18660287	54.05639143	870.0191388	241.8038278	593.6315789	413.4066986	8.08809815	71.37973601	125.9481973	30.6386133	18.71453203	11.92408128	25.48286268	23.82495685	386	718198.2761	5.061510147	11.18783434	0.553907783	0.513602901	0.207802145	0.855656112	-1152.396066	-108.9144072	-59.29771398	36.04420966	-319.1302499	-204.5816055	-436.4093567	-227.351143	1.506921244	3.796222411	-24.79780261	1.149546702	0.246418401	0.903128349	-0.193945136	1.51940096
Coffea_arabica	exo	0	0	3760.28	189.904	4.57	228.6400441	14.1550516	8.319338159	19.83647356	21.42874994	18.06525926	1268.098039	225.745098	23.94117647	67.11716929	564.7254902	94.43137255	344.3921569	251.9019608	12.33306916	71.32897074	138.6561127	28.39982676	11.04823528	17.35159154	20.42267863	18.66503108	208	556553.8632	6.125880453	6.895839727	0.377917198	2.417526533	1.997605672	2.560029767	-235.0980392	-25.34509804	-9.674509804	11.84829499	-26.39215686	-45.09803922	-121.3921569	42.69803922	-2.306846991	1.115656131	-20.94656634	0.785773393	4.306698081	-3.52092468	1.993321228	3.332124302
Coix_lacryma-jobi	nat	1	0	4674.509337	51.334	1.288815976	257.2527098	16.25939	22.73112179	19.03744564	26.0756571	11.11457433	1560.569024	305.5016835	29.06734007	73.27570804	790.2929293	106.9191919	608.6094276	161.6329966	8.364643842	34.66189668	611.2869901	31.05247146	5.790751462	25.26171997	23.98018095	12.52010113	198	265354.8052	9.508271692	9.44928901	0.66815972	4.374415467	-1.431879573	10.69664774	-601.7356902	-100.3350168	-17.56734007	14.70707369	-255.459596	-62.25252525	-453.2760943	31.03367003	0.983077894	38.04855763	-493.9458608	-0.995804767	11.40191475	-12.39771949	-0.546403463	10.95801013
Commelina_benghalensis	inv	1	1	3.179104934	1.8844	0.349065782	261.2779803	12.251917	8.9847197	22.78361306	26.21078871	19.04603723	1221.196825	247.6920635	17.1031746	82.85882667	626.0396825	67.5952381	316.952381	235.8142857	11.00098063	58.17926895	292.528918	32.58731907	12.37487365	20.21244538	24.04522139	20.62246436	109	758013.7554	8.069257465	26.85084599	0.618352681	1.879424561	-0.253799313	3.900891268	-405.5301587	-72.68015873	-7.805555556	1.787522557	-174.3492063	-30.35714286	-155.1904762	-85.32619048	-1.148114266	14.77143281	-167.3394811	-1.076414279	5.603332712	-6.679746943	0.846088208	3.860781582
Cosmos_sulphureus	nat	1	0	1160.505818	6.85	0.74201781	230.5201926	12.453262	8.305646625	22.0382374	24.55079253	19.21824893	1109.673973	231.969863	14.20821918	94.99286791	615.9808219	54.55342466	390.1068493	113.2438356	13.95006718	67.90064406	219.8543026	32.32502689	11.20795619	21.11707078	23.70659477	21.15376832	106	611759.358	9.360651966	9.808327582	0.640419637	0.990849582	-0.28250272	2.032012212	-185.3696248	-65.53508041	1.878737344	-25.76195765	-173.4590828	6.142227516	-153.5851102	54.36486004	-3.902125064	4.781185313	-92.19798962	-2.424157353	4.837261364	-7.261418884	-0.220044066	1.355014272
Crotalaria_retusa	nat	1	0	75	21.918	0.866	233.4282876	8.744569	8.026676857	26.23274147	28.88249346	22.85239374	1485.641148	339.6507177	21.73684211	98.14190265	843.9138756	82.62679426	381.8899522	208.1052632	11.14555315	61.10813897	246.0811011	35.03334259	15.83300486	19.2003377	27.46159063	23.76439894	182	627402.2769	8.718988907	35.41796124	0.498974543	-0.9013212	-2.381998673	0.991200864	-568.8058542	-131.2154236	-14.53684211	-3.581135151	-306.3726991	-53.63855896	-227.7723051	-52.68173375	-1.308331015	13.41059874	-136.6280649	-3.007861197	2.94680173	-5.954662873	-2.107317626	1.513767236
Cryptostegia_grandiflora	inv	1	1	4593.138961	8.57	1.728839889	227.2329958	42.482089	11.91708839	24.48434435	27.34504788	20.65746989	737.0357143	179.4285714	7.321428571	100.6478321	465.6785714	27.71428571	419.9285714	34.57142857	13.89248661	65.94105203	281.7085939	33.80785738	12.69526829	21.11258902	27.31117902	21.38028104	108	565008.9902	10.01746403	38.08154473	-0.189447513	1.168817857	-0.448434009	3.534705628	91.80639098	24.12406015	-3.347744361	0.176258202	44.5056391	-8.766917293	-288.0601504	86.7443609	-3.248723491	8.664003931	-171.0665654	-0.912278541	5.888942281	-6.801220704	-1.560003446	3.965631141
Cryptostegia_madagascariensis	inv	1	1	3453.723252	6.57	1.842184881	227.5555995	42.482089	11.85162431	25.76459356	27.61830279	23.01321932	1124.846154	318.8461538	4.307692308	120.0286865	781.7692308	18.5	556.9230769	21.03846154	12.23716501	68.20554293	195.9578171	33.65938289	15.60606502	18.05331788	27.42930493	23.37801603	33	604473.4587	6.366446623	26.03668424	-0.474106409	0.478591924	-0.325200712	2.086180565	-257.8128205	-106.5794872	-1.141025641	-18.05427017	-247.8692308	-4.333333333	-451.9564103	151.7282051	-1.602497201	8.342833534	-105.6186792	-0.346538236	3.783398249	-4.129936453	-1.307344354	2.877090068
